"Step","2023_10_16__094646 - hinter_latency","2023_10_16__094646 - hinter_latency__MIN","2023_10_16__094646 - hinter_latency__MAX","2023_10_16__094646 - test_query","2023_10_16__094646 - test_query__MIN","2023_10_16__094646 - test_query__MAX","2023_10_16__094646 - epoch","2023_10_16__094646 - epoch__MIN","2023_10_16__094646 - epoch__MAX","2023_10_16__094646 - pg_lateny","2023_10_16__094646 - pg_lateny__MIN","2023_10_16__094646 - pg_lateny__MAX"
"9154","0.106875","0.106875","0.106875","0","0","0","0","0","0","0.108875","0.108875","0.108875"
"9155","2.016769","2.016769","2.016769","0","0","0","0","0","0","1.9926089999999999","1.9926089999999999","1.9926089999999999"
"9156","0.01388","0.01388","0.01388","0","0","0","0","0","0","0.01413","0.01413","0.01413"
"9157","2.262692","2.262692","2.262692","0","0","0","0","0","0","2.139635","2.139635","2.139635"
"9158","1.135811","1.135811","1.135811","0","0","0","0","0","0","1.086013","1.086013","1.086013"
"9159","1.672129","1.672129","1.672129","0","0","0","0","0","0","1.9219179999999998","1.9219179999999998","1.9219179999999998"
"9160","0.35762299999999997","0.35762299999999997","0.35762299999999997","0","0","0","0","0","0","0.356801","0.356801","0.356801"
"9161","0.007729","0.007729","0.007729","0","0","0","0","0","0","0.007585","0.007585","0.007585"
"9162","0.829963","0.829963","0.829963","0","0","0","0","0","0","0.812369","0.812369","0.812369"
"9163","4.911831","4.911831","4.911831","0","0","0","0","0","0","4.986711000000001","4.986711000000001","4.986711000000001"
"9164","0.13105799999999998","0.13105799999999998","0.13105799999999998","0","0","0","0","0","0","0.131552","0.131552","0.131552"
"9165","0.395297","0.395297","0.395297","0","0","0","0","0","0","0.3915","0.3915","0.3915"
"9166","0.109533","0.109533","0.109533","0","0","0","0","0","0","0.107518","0.107518","0.107518"
"9167","2.263102","2.263102","2.263102","0","0","0","0","0","0","2.141167","2.141167","2.141167"
"9168","0.209023","0.209023","0.209023","0","0","0","0","0","0","0.212582","0.212582","0.212582"
"9169","2.00792","2.00792","2.00792","0","0","0","0","0","0","1.975652","1.975652","1.975652"
"9170","0.950686","0.950686","0.950686","0","0","0","0","0","0","0.9572780000000001","0.9572780000000001","0.9572780000000001"
"9171","5.293153","5.293153","5.293153","0","0","0","0","0","0","5.536671","5.536671","5.536671"
"9172","0.71568","0.71568","0.71568","0","0","0","0","0","0","0.775573","0.775573","0.775573"
"9173","0.045925","0.045925","0.045925","0","0","0","0","0","0","0.047799","0.047799","0.047799"
"9174","0.049845","0.049845","0.049845","0","0","0","0","0","0","0.04743","0.04743","0.04743"
"9175","0.020607","0.020607","0.020607","0","0","0","0","0","0","0.020564","0.020564","0.020564"
"9176","0.46930299999999997","0.46930299999999997","0.46930299999999997","0","0","0","0","0","0","0.460528","0.460528","0.460528"
"9177","2.245483","2.245483","2.245483","0","0","0","0","0","0","1.9943810000000002","1.9943810000000002","1.9943810000000002"
"9178","1.261613","1.261613","1.261613","0","0","0","0","0","0","1.255857","1.255857","1.255857"
"9179","4.104651","4.104651","4.104651","0","0","0","0","0","0","4.110561","4.110561","4.110561"
"9180","0.108003","0.108003","0.108003","0","0","0","0","0","0","0.10575","0.10575","0.10575"
"9181","2.725611","2.725611","2.725611","0","0","0","0","0","0","2.842794","2.842794","2.842794"
"9182","0.620325","0.620325","0.620325","0","0","0","0","0","0","0.623577","0.623577","0.623577"
"9183","1.4296110000000002","1.4296110000000002","1.4296110000000002","0","0","0","0","0","0","1.312322","1.312322","1.312322"
"9184","0.933133","0.933133","0.933133","0","0","0","0","0","0","0.960681","0.960681","0.960681"
"9185","0.22875800000000002","0.22875800000000002","0.22875800000000002","0","0","0","0","0","0","0.229467","0.229467","0.229467"
"9186","4.870865","4.870865","4.870865","0","0","0","0","0","0","4.919242000000001","4.919242000000001","4.919242000000001"
"9187","0.40348","0.40348","0.40348","0","0","0","0","0","0","0.406414","0.406414","0.406414"
"9188","0.853992","0.853992","0.853992","0","0","0","0","0","0","0.843748","0.843748","0.843748"
"9189","0.213191","0.213191","0.213191","0","0","0","0","0","0","0.210922","0.210922","0.210922"
"9190","0.230706","0.230706","0.230706","0","0","0","0","0","0","0.229347","0.229347","0.229347"
"9191","0.27657600000000004","0.27657600000000004","0.27657600000000004","0","0","0","0","0","0","0.211201","0.211201","0.211201"
"9192","2.556598","2.556598","2.556598","0","0","0","0","0","0","2.6099859999999997","2.6099859999999997","2.6099859999999997"
"9193","1.795648","1.795648","1.795648","0","0","0","0","0","0","1.487985","1.487985","1.487985"
"9194","1.090738","1.090738","1.090738","0","0","0","0","0","0","1.193928","1.193928","1.193928"
"9195","0.172524","0.172524","0.172524","0","0","0","0","0","0","0.171753","0.171753","0.171753"
"9196","0.68931","0.68931","0.68931","0","0","0","0","0","0","0.6880449999999999","0.6880449999999999","0.6880449999999999"
"9197","0.07891","0.07891","0.07891","0","0","0","0","0","0","0.08131000000000001","0.08131000000000001","0.08131000000000001"
"9198","5.535735","5.535735","5.535735","0","0","0","0","0","0","5.633845","5.633845","5.633845"
"9199","7.878122","7.878122","7.878122","0","0","0","0","0","0","7.66799","7.66799","7.66799"
"9200","0.605133","0.605133","0.605133","0","0","0","0","0","0","0.604186","0.604186","0.604186"
"9201","3.071081","3.071081","3.071081","0","0","0","0","0","0","2.789598","2.789598","2.789598"
"9202","1.6528399999999999","1.6528399999999999","1.6528399999999999","0","0","0","0","0","0","1.67823","1.67823","1.67823"
"9203","0.44057","0.44057","0.44057","0","0","0","0","0","0","0.434229","0.434229","0.434229"
"9204","2.299474","2.299474","2.299474","0","0","0","0","0","0","1.898043","1.898043","1.898043"
"9205","0.69475","0.69475","0.69475","0","0","0","0","0","0","0.694821","0.694821","0.694821"
"9206","1.198852","1.198852","1.198852","0","0","0","0","0","0","1.196315","1.196315","1.196315"
"9207","0.038763","0.038763","0.038763","0","0","0","0","0","0","0.039126","0.039126","0.039126"
"9208","0.706894","0.706894","0.706894","0","0","0","0","0","0","0.775729","0.775729","0.775729"
"9209","0.7538469999999999","0.7538469999999999","0.7538469999999999","0","0","0","0","0","0","0.7427469999999999","0.7427469999999999","0.7427469999999999"
"9210","4.808676999999999","4.808676999999999","4.808676999999999","0","0","0","0","0","0","4.811635","4.811635","4.811635"
"9211","1.5988900000000001","1.5988900000000001","1.5988900000000001","0","0","0","0","0","0","1.556589","1.556589","1.556589"
"9212","0.185075","0.185075","0.185075","0","0","0","0","0","0","0.193432","0.193432","0.193432"
"9213","3.1492579999999997","3.1492579999999997","3.1492579999999997","0","0","0","0","0","0","3.066153","3.066153","3.066153"
"9214","0.229096","0.229096","0.229096","0","0","0","0","0","0","0.218498","0.218498","0.218498"
"9215","1.55098","1.55098","1.55098","0","0","0","0","0","0","1.545462","1.545462","1.545462"
"9216","1.605335","1.605335","1.605335","0","0","0","0","0","0","1.7017660000000001","1.7017660000000001","1.7017660000000001"
"9217","0.217101","0.217101","0.217101","0","0","0","0","0","0","0.243585","0.243585","0.243585"
"9218","0.017802","0.017802","0.017802","0","0","0","0","0","0","0.01773","0.01773","0.01773"
"9219","0.268892","0.268892","0.268892","0","0","0","0","0","0","0.27031099999999997","0.27031099999999997","0.27031099999999997"
"9220","6.1634009999999995","6.1634009999999995","6.1634009999999995","0","0","0","0","0","0","5.684176000000001","5.684176000000001","5.684176000000001"
"9221","0.137048","0.137048","0.137048","0","0","0","0","0","0","0.132995","0.132995","0.132995"
"9222","0.41024","0.41024","0.41024","0","0","0","0","0","0","0.435968","0.435968","0.435968"
"9223","0.2238","0.2238","0.2238","0","0","0","0","0","0","0.2166","0.2166","0.2166"
"9224","2.632391","2.632391","2.632391","0","0","0","0","0","0","2.176466","2.176466","2.176466"
"9225","0.480174","0.480174","0.480174","0","0","0","0","0","0","0.437672","0.437672","0.437672"
"9226","0.078347","0.078347","0.078347","0","0","0","0","0","0","0.077742","0.077742","0.077742"
"9227","0.400649","0.400649","0.400649","0","0","0","0","0","0","0.399772","0.399772","0.399772"
"9228","0.059481","0.059481","0.059481","0","0","0","0","0","0","0.05926","0.05926","0.05926"
"9229","0.54999","0.54999","0.54999","0","0","0","0","0","0","0.5526960000000001","0.5526960000000001","0.5526960000000001"
"9230","0.630587","0.630587","0.630587","0","0","0","0","0","0","0.633612","0.633612","0.633612"
"9231","0.073733","0.073733","0.073733","0","0","0","0","0","0","0.077092","0.077092","0.077092"
"9232","0.087534","0.087534","0.087534","0","0","0","0","0","0","0.134548","0.134548","0.134548"
"9233","6.330798","6.330798","6.330798","0","0","0","0","0","0","6.174359000000001","6.174359000000001","6.174359000000001"
"9234","0.497842","0.497842","0.497842","0","0","0","0","0","0","0.427497","0.427497","0.427497"
"9235","12.944207","12.944207","12.944207","0","0","0","0","0","0","13.246988","13.246988","13.246988"
"9236","6.781621","6.781621","6.781621","0","0","0","0","0","0","7.186636","7.186636","7.186636"
"9237","1.605748","1.605748","1.605748","0","0","0","0","0","0","2.158418","2.158418","2.158418"
"9238","0.05597","0.05597","0.05597","0","0","0","0","0","0","0.056329000000000004","0.056329000000000004","0.056329000000000004"
"9239","0.824985","0.824985","0.824985","0","0","0","0","0","0","0.827164","0.827164","0.827164"
"9240","0.057832","0.057832","0.057832","0","0","0","0","0","0","0.054094","0.054094","0.054094"
"9241","0.402314","0.402314","0.402314","0","0","0","0","0","0","0.405656","0.405656","0.405656"
"9242","3.512495","3.512495","3.512495","0","0","0","0","0","0","3.5217289999999997","3.5217289999999997","3.5217289999999997"
"9243","0.199413","0.199413","0.199413","0","0","0","0","0","0","0.200453","0.200453","0.200453"
"9244","0.143557","0.143557","0.143557","0","0","0","0","0","0","0.117523","0.117523","0.117523"
"9245","0.064405","0.064405","0.064405","0","0","0","0","0","0","0.064524","0.064524","0.064524"
"9246","0.015051","0.015051","0.015051","0","0","0","0","0","0","0.014617000000000002","0.014617000000000002","0.014617000000000002"
"9247","2.957582","2.957582","2.957582","0","0","0","0","0","0","2.8304989999999997","2.8304989999999997","2.8304989999999997"
"9248","1.3378050000000001","1.3378050000000001","1.3378050000000001","0","0","0","0","0","0","1.3415789999999999","1.3415789999999999","1.3415789999999999"
"9249","0.0089","0.0089","0.0089","0","0","0","0","0","0","0.008744","0.008744","0.008744"
"9250","0.038331000000000004","0.038331000000000004","0.038331000000000004","0","0","0","0","0","0","0.038228","0.038228","0.038228"
"9251","2.302099","2.302099","2.302099","0","0","0","0","0","0","2.288619","2.288619","2.288619"
"9252","0.628224","0.628224","0.628224","0","0","0","0","0","0","0.61739","0.61739","0.61739"
"9253","0.056908","0.056908","0.056908","0","0","0","0","0","0","0.058167","0.058167","0.058167"
"9254","0.878478","0.878478","0.878478","0","0","0","0","0","0","0.8827","0.8827","0.8827"
"9255","0.5380510000000001","0.5380510000000001","0.5380510000000001","0","0","0","0","0","0","0.6186079999999999","0.6186079999999999","0.6186079999999999"
"9256","1.448251","1.448251","1.448251","0","0","0","0","0","0","1.445075","1.445075","1.445075"
"9257","0.11136499999999999","0.11136499999999999","0.11136499999999999","0","0","0","0","0","0","0.103852","0.103852","0.103852"
"9258","3.442055","3.442055","3.442055","0","0","0","0","0","0","3.4787820000000003","3.4787820000000003","3.4787820000000003"
"9259","0.114552","0.114552","0.114552","0","0","0","0","0","0","0.104294","0.104294","0.104294"
"9260","2.73896","2.73896","2.73896","0","0","0","0","0","0","2.706369","2.706369","2.706369"
"9261","0.630839","0.630839","0.630839","0","0","0","0","0","0","0.6250249999999999","0.6250249999999999","0.6250249999999999"
"9262","0.137044","0.137044","0.137044","0","0","0","0","0","0","0.133191","0.133191","0.133191"
"9263","0.12953","0.12953","0.12953","0","0","0","0","0","0","0.13547399999999998","0.13547399999999998","0.13547399999999998"
"9264","0.02373","0.02373","0.02373","0","0","0","0","0","0","0.025653","0.025653","0.025653"
"9265","0.218514","0.218514","0.218514","0","0","0","0","0","0","0.22039599999999998","0.22039599999999998","0.22039599999999998"
"9266","2.116573","2.116573","2.116573","0","0","0","0","0","0","2.120156","2.120156","2.120156"
"9267","0.16736199999999998","0.16736199999999998","0.16736199999999998","0","0","0","0","0","0","0.16031299999999998","0.16031299999999998","0.16031299999999998"
"9268","0.394551","0.394551","0.394551","0","0","0","0","0","0","0.393935","0.393935","0.393935"
"9269","0.960093","0.960093","0.960093","0","0","0","0","0","0","0.939114","0.939114","0.939114"
"9270","0.018670000000000003","0.018670000000000003","0.018670000000000003","0","0","0","0","0","0","0.017828","0.017828","0.017828"
"9271","0.016129","0.016129","0.016129","0","0","0","0","0","0","0.016164","0.016164","0.016164"
"9272","0.318886","0.318886","0.318886","0","0","0","0","0","0","0.31604000000000004","0.31604000000000004","0.31604000000000004"
"9273","1.905427","1.905427","1.905427","0","0","0","0","0","0","1.87751","1.87751","1.87751"
"9274","0.11518099999999999","0.11518099999999999","0.11518099999999999","0","0","0","0","0","0","0.108043","0.108043","0.108043"
"9275","1.086654","1.086654","1.086654","0","0","0","0","0","0","1.0763150000000001","1.0763150000000001","1.0763150000000001"
"9276","0.111168","0.111168","0.111168","0","0","0","0","0","0","0.114475","0.114475","0.114475"
"9277","5.537466","5.537466","5.537466","0","0","0","0","0","0","6.06353","6.06353","6.06353"
"9278","0.8525159999999999","0.8525159999999999","0.8525159999999999","0","0","0","0","0","0","0.931039","0.931039","0.931039"
"9279","7.667681","7.667681","7.667681","0","0","0","0","0","0","8.30117","8.30117","8.30117"
"9280","0.024479","0.024479","0.024479","0","0","0","0","0","0","0.025047","0.025047","0.025047"
"9281","0.054104","0.054104","0.054104","0","0","0","0","0","0","0.052704","0.052704","0.052704"
"9282","2.011057","2.011057","2.011057","0","0","0","0","0","0","1.633537","1.633537","1.633537"
"9283","0.063607","0.063607","0.063607","0","0","0","0","0","0","0.06271399999999999","0.06271399999999999","0.06271399999999999"
"9284","2.260694","2.260694","2.260694","0","0","0","0","0","0","2.250232","2.250232","2.250232"
"9285","0.705697","0.705697","0.705697","0","0","0","0","0","0","0.714665","0.714665","0.714665"
"9286","0.216559","0.216559","0.216559","0","0","0","0","0","0","0.220691","0.220691","0.220691"
"9287","0.010672000000000001","0.010672000000000001","0.010672000000000001","0","0","0","0","0","0","0.010614","0.010614","0.010614"
"9288","0.18679099999999998","0.18679099999999998","0.18679099999999998","0","0","0","0","0","0","0.190079","0.190079","0.190079"
"9289","0.364652","0.364652","0.364652","0","0","0","0","0","0","0.37394299999999997","0.37394299999999997","0.37394299999999997"
"9290","0.01476","0.01476","0.01476","0","0","0","0","0","0","0.014613","0.014613","0.014613"
"9291","0.071613","0.071613","0.071613","0","0","0","0","0","0","0.077501","0.077501","0.077501"
"9292","0.015991","0.015991","0.015991","0","0","0","0","0","0","0.015892","0.015892","0.015892"
"9293","0.037677999999999996","0.037677999999999996","0.037677999999999996","0","0","0","0","0","0","0.037323","0.037323","0.037323"
"9294","0.039247","0.039247","0.039247","0","0","0","0","0","0","0.039490000000000004","0.039490000000000004","0.039490000000000004"
"9295","0.181862","0.181862","0.181862","0","0","0","0","0","0","0.18015299999999998","0.18015299999999998","0.18015299999999998"
"9296","0.10402","0.10402","0.10402","0","0","0","0","0","0","0.104217","0.104217","0.104217"
"9297","1.138536","1.138536","1.138536","0","0","0","0","0","0","1.127421","1.127421","1.127421"
"9298","0.049654000000000004","0.049654000000000004","0.049654000000000004","0","0","0","0","0","0","0.049988","0.049988","0.049988"
"9299","0.046206000000000004","0.046206000000000004","0.046206000000000004","0","0","0","0","0","0","0.044302999999999995","0.044302999999999995","0.044302999999999995"
"9300","0.12590200000000001","0.12590200000000001","0.12590200000000001","0","0","0","0","0","0","0.128656","0.128656","0.128656"
"9301","0.394264","0.394264","0.394264","0","0","0","0","0","0","0.395522","0.395522","0.395522"
"9302","0.07172400000000001","0.07172400000000001","0.07172400000000001","0","0","0","0","0","0","0.07370600000000001","0.07370600000000001","0.07370600000000001"
"9303","0.180551","0.180551","0.180551","0","0","0","0","0","0","0.18001599999999998","0.18001599999999998","0.18001599999999998"
"9304","0.015795","0.015795","0.015795","0","0","0","0","0","0","0.016091","0.016091","0.016091"
"9305","0.025442","0.025442","0.025442","0","0","0","0","0","0","0.025322","0.025322","0.025322"
"9306","0.036448","0.036448","0.036448","0","0","0","0","0","0","0.040036","0.040036","0.040036"
"9307","0.397158","0.397158","0.397158","0","0","0","0","0","0","0.400412","0.400412","0.400412"
"9308","3.312343","3.312343","3.312343","0","0","0","0","0","0","3.2884409999999997","3.2884409999999997","3.2884409999999997"
"9309","0.124136","0.124136","0.124136","0","0","0","0","0","0","0.128834","0.128834","0.128834"
"9310","0.137708","0.137708","0.137708","0","0","0","0","0","0","0.126751","0.126751","0.126751"
"9311","0.07145900000000001","0.07145900000000001","0.07145900000000001","0","0","0","0","0","0","0.072159","0.072159","0.072159"
"9312","0.049701999999999996","0.049701999999999996","0.049701999999999996","0","0","0","0","0","0","0.054426","0.054426","0.054426"
"9313","0.618188","0.618188","0.618188","0","0","0","0","0","0","0.616874","0.616874","0.616874"
"9314","1.027906","1.027906","1.027906","0","0","0","0","0","0","1.043826","1.043826","1.043826"
"9315","0.72403","0.72403","0.72403","0","0","0","0","0","0","0.726896","0.726896","0.726896"
"9316","0.378801","0.378801","0.378801","0","0","0","0","0","0","0.38596600000000003","0.38596600000000003","0.38596600000000003"
"9317","3.433426","3.433426","3.433426","0","0","0","0","0","0","3.342625","3.342625","3.342625"
"9318","1.8750550000000001","1.8750550000000001","1.8750550000000001","0","0","0","0","0","0","1.852319","1.852319","1.852319"
"9319","0.71537","0.71537","0.71537","0","0","0","0","0","0","0.721887","0.721887","0.721887"
"9320","0.832057","0.832057","0.832057","0","0","0","0","0","0","0.837193","0.837193","0.837193"
"9321","2.026398","2.026398","2.026398","0","0","0","0","0","0","2.0556170000000002","2.0556170000000002","2.0556170000000002"
"9322","0.039108","0.039108","0.039108","0","0","0","0","0","0","0.040489","0.040489","0.040489"
"9323","2.070226","2.070226","2.070226","0","0","0","0","0","0","1.978892","1.978892","1.978892"
"9324","0.079399","0.079399","0.079399","0","0","0","0","0","0","0.08008499999999999","0.08008499999999999","0.08008499999999999"
"9325","0.015776","0.015776","0.015776","0","0","0","0","0","0","0.016202","0.016202","0.016202"
"9326","0.690908","0.690908","0.690908","0","0","0","0","0","0","0.690197","0.690197","0.690197"
"9327","0.26202","0.26202","0.26202","0","0","0","0","0","0","0.254226","0.254226","0.254226"
"9328","0.110129","0.110129","0.110129","0","0","0","0","0","0","0.11156999999999999","0.11156999999999999","0.11156999999999999"
"9329","1.64392","1.64392","1.64392","0","0","0","0","0","0","1.706191","1.706191","1.706191"
"9330","0.79938","0.79938","0.79938","0","0","0","0","0","0","0.8211649999999999","0.8211649999999999","0.8211649999999999"
"9331","0.525541","0.525541","0.525541","0","0","0","0","0","0","0.528227","0.528227","0.528227"
"9332","1.898356","1.898356","1.898356","0","0","0","0","0","0","1.8943530000000002","1.8943530000000002","1.8943530000000002"
"9333","0.016510999999999998","0.016510999999999998","0.016510999999999998","0","0","0","0","0","0","0.016445","0.016445","0.016445"
"9334","1.2655429999999999","1.2655429999999999","1.2655429999999999","0","0","0","0","0","0","1.2642159999999998","1.2642159999999998","1.2642159999999998"
"9335","2.074776","2.074776","2.074776","0","0","0","0","0","0","2.06885","2.06885","2.06885"
"9336","0.11639100000000001","0.11639100000000001","0.11639100000000001","0","0","0","0","0","0","0.115696","0.115696","0.115696"
"9337","2.1035619999999997","2.1035619999999997","2.1035619999999997","0","0","0","0","0","0","1.989044","1.989044","1.989044"
"9338","0.074234","0.074234","0.074234","0","0","0","0","0","0","0.075097","0.075097","0.075097"
"9339","0.134632","0.134632","0.134632","0","0","0","0","0","0","0.135717","0.135717","0.135717"
"9340","0.501919","0.501919","0.501919","0","0","0","0","0","0","0.497163","0.497163","0.497163"
"9341","5.868515","5.868515","5.868515","0","0","0","0","0","0","5.157921","5.157921","5.157921"
"9342","0.501884","0.501884","0.501884","0","0","0","0","0","0","0.420378","0.420378","0.420378"
"9343","1.4835740000000002","1.4835740000000002","1.4835740000000002","0","0","0","0","0","0","1.403941","1.403941","1.403941"
"9344","0.600402","0.600402","0.600402","0","0","0","0","0","0","0.573219","0.573219","0.573219"
"9345","0.426818","0.426818","0.426818","0","0","0","0","0","0","0.44948200000000005","0.44948200000000005","0.44948200000000005"
"9346","0.056887","0.056887","0.056887","0","0","0","0","0","0","0.058722","0.058722","0.058722"
"9347","0.129703","0.129703","0.129703","0","0","0","0","0","0","0.13515100000000002","0.13515100000000002","0.13515100000000002"
"9348","0.20463599999999998","0.20463599999999998","0.20463599999999998","0","0","0","0","0","0","0.20391499999999999","0.20391499999999999","0.20391499999999999"
"9349","0.131379","0.131379","0.131379","0","0","0","0","0","0","0.13008799999999998","0.13008799999999998","0.13008799999999998"
"9350","0.163915","0.163915","0.163915","0","0","0","0","0","0","0.162493","0.162493","0.162493"
"9351","0.218758","0.218758","0.218758","0","0","0","0","0","0","0.220791","0.220791","0.220791"
"9352","0.178651","0.178651","0.178651","0","0","0","0","0","0","0.17903200000000002","0.17903200000000002","0.17903200000000002"
"9353","0.0055179999999999995","0.0055179999999999995","0.0055179999999999995","0","0","0","0","0","0","0.005229","0.005229","0.005229"
"9354","0.615937","0.615937","0.615937","0","0","0","0","0","0","0.615896","0.615896","0.615896"
"9355","0.402798","0.402798","0.402798","0","0","0","0","0","0","0.407098","0.407098","0.407098"
"9356","0.020992999999999998","0.020992999999999998","0.020992999999999998","0","0","0","0","0","0","0.02144","0.02144","0.02144"
"9357","2.7415149999999997","2.7415149999999997","2.7415149999999997","0","0","0","0","0","0","2.770075","2.770075","2.770075"
"9358","1.254539","1.254539","1.254539","0","0","0","0","0","0","1.381221","1.381221","1.381221"
"9359","0.5252680000000001","0.5252680000000001","0.5252680000000001","0","0","0","0","0","0","0.5137630000000001","0.5137630000000001","0.5137630000000001"
"9360","0.165452","0.165452","0.165452","0","0","0","0","0","0","0.164822","0.164822","0.164822"
"9361","1.532905","1.532905","1.532905","0","0","0","0","0","0","1.511414","1.511414","1.511414"
"9362","7.17851","7.17851","7.17851","0","0","0","0","0","0","7.112821","7.112821","7.112821"
"9363","0.763377","0.763377","0.763377","0","0","0","0","0","0","0.771582","0.771582","0.771582"
"9364","0.160772","0.160772","0.160772","0","0","0","0","0","0","0.15884399999999999","0.15884399999999999","0.15884399999999999"
"9365","0.762147","0.762147","0.762147","0","0","0","0","0","0","0.7503920000000001","0.7503920000000001","0.7503920000000001"
"9366","6.540058","6.540058","6.540058","0","0","0","0","0","0","6.903722","6.903722","6.903722"
"9367","0.128101","0.128101","0.128101","0","0","0","0","0","0","0.126143","0.126143","0.126143"
"9368","0.18102500000000002","0.18102500000000002","0.18102500000000002","0","0","0","0","0","0","0.179756","0.179756","0.179756"
"9369","0.22289099999999998","0.22289099999999998","0.22289099999999998","0","0","0","0","0","0","0.21102500000000002","0.21102500000000002","0.21102500000000002"
"9370","0.004068","0.004068","0.004068","0","0","0","0","0","0","0.004029","0.004029","0.004029"
"9371","2.019962","2.019962","2.019962","0","0","0","0","0","0","1.888527","1.888527","1.888527"
"9372","0.69163","0.69163","0.69163","0","0","0","0","0","0","0.70031","0.70031","0.70031"
"9373","0.07864600000000001","0.07864600000000001","0.07864600000000001","0","0","0","0","0","0","0.079247","0.079247","0.079247"
"9374","12.634912","12.634912","12.634912","0","0","0","0","0","0","11.900803","11.900803","11.900803"
"9375","3.678946","3.678946","3.678946","0","0","0","0","0","0","3.349158","3.349158","3.349158"
"9376","6.569497999999999","6.569497999999999","6.569497999999999","0","0","0","0","0","0","6.602411","6.602411","6.602411"
"9377","0.49841599999999997","0.49841599999999997","0.49841599999999997","0","0","0","0","0","0","0.514691","0.514691","0.514691"
"9378","6.170146","6.170146","6.170146","0","0","0","0","0","0","6.015742","6.015742","6.015742"
"9379","1.444191","1.444191","1.444191","0","0","0","0","0","0","1.592867","1.592867","1.592867"
"9380","5.055024","5.055024","5.055024","0","0","0","0","0","0","5.318454","5.318454","5.318454"
"9381","2.186756","2.186756","2.186756","0","0","0","0","0","0","2.190103","2.190103","2.190103"
"9382","0.066069","0.066069","0.066069","0","0","0","0","0","0","0.065816","0.065816","0.065816"
"9383","2.065533","2.065533","2.065533","0","0","0","0","0","0","1.880327","1.880327","1.880327"
"9384","0.251426","0.251426","0.251426","0","0","0","0","0","0","0.262791","0.262791","0.262791"
"9385","0.040956000000000006","0.040956000000000006","0.040956000000000006","0","0","0","0","0","0","0.049396","0.049396","0.049396"
"9386","1.696021","1.696021","1.696021","0","0","0","0","0","0","1.782362","1.782362","1.782362"
"9387","0.9857870000000001","0.9857870000000001","0.9857870000000001","0","0","0","0","0","0","0.981348","0.981348","0.981348"
"9388","2.538256","2.538256","2.538256","0","0","0","0","0","0","2.06488","2.06488","2.06488"
"9389","0.038612","0.038612","0.038612","0","0","0","0","0","0","0.047225","0.047225","0.047225"
"9390","0.056323","0.056323","0.056323","0","0","0","0","0","0","0.055615000000000005","0.055615000000000005","0.055615000000000005"
"9391","0.42489699999999997","0.42489699999999997","0.42489699999999997","0","0","0","0","0","0","0.394188","0.394188","0.394188"
"9392","0.723332","0.723332","0.723332","0","0","0","0","0","0","0.655177","0.655177","0.655177"
"9393","0.454885","0.454885","0.454885","0","0","0","0","0","0","0.470551","0.470551","0.470551"
"9394","0.017645","0.017645","0.017645","0","0","0","0","0","0","0.018872","0.018872","0.018872"
"9395","3.90406","3.90406","3.90406","0","0","0","0","0","0","3.8958690000000002","3.8958690000000002","3.8958690000000002"
"9396","1.182394","1.182394","1.182394","0","0","0","0","0","0","1.2101769999999998","1.2101769999999998","1.2101769999999998"
"9397","0.098563","0.098563","0.098563","0","0","0","0","0","0","0.098456","0.098456","0.098456"
"9398","0.109533","0.109533","0.109533","0","0","0","0","0","0","0.107392","0.107392","0.107392"
"9399","0.435527","0.435527","0.435527","0","0","0","0","0","0","0.433755","0.433755","0.433755"
"9400","0.42523200000000005","0.42523200000000005","0.42523200000000005","0","0","0","0","0","0","0.390913","0.390913","0.390913"
"9401","0.057905","0.057905","0.057905","0","0","0","0","0","0","0.057468000000000005","0.057468000000000005","0.057468000000000005"
"9402","2.1596260000000003","2.1596260000000003","2.1596260000000003","0","0","0","0","0","0","2.148969","2.148969","2.148969"
"9403","0.008637","0.008637","0.008637","0","0","0","0","0","0","0.008541","0.008541","0.008541"
"9404","0.463779","0.463779","0.463779","0","0","0","0","0","0","0.445394","0.445394","0.445394"
"9405","5.744669","5.744669","5.744669","0","0","0","0","0","0","5.806451","5.806451","5.806451"
"9406","0.287301","0.287301","0.287301","0","0","0","0","0","0","0.29394600000000004","0.29394600000000004","0.29394600000000004"
"9407","1.890059","1.890059","1.890059","0","0","0","0","0","0","1.804642","1.804642","1.804642"
"9408","0.19904","0.19904","0.19904","0","0","0","0","0","0","0.201767","0.201767","0.201767"
"9409","2.219283","2.219283","2.219283","0","0","0","0","0","0","2.149377","2.149377","2.149377"
"9410","1.50217","1.50217","1.50217","0","0","0","0","0","0","1.496661","1.496661","1.496661"
"9411","0.622462","0.622462","0.622462","0","0","0","0","0","0","0.715866","0.715866","0.715866"
"9412","0.061403","0.061403","0.061403","0","0","0","0","0","0","0.062833","0.062833","0.062833"
"9413","5.102701","5.102701","5.102701","0","0","0","0","0","0","4.919079","4.919079","4.919079"
"9414","0.5179360000000001","0.5179360000000001","0.5179360000000001","0","0","0","0","0","0","0.501618","0.501618","0.501618"
"9415","1.3007360000000001","1.3007360000000001","1.3007360000000001","1","1","1","9000","9000","9000","1.3174480000000002","1.3174480000000002","1.3174480000000002"
"9416","0.641258","0.641258","0.641258","1","1","1","9000","9000","9000","0.666137","0.666137","0.666137"
"9417","0.62167","0.62167","0.62167","1","1","1","9000","9000","9000","0.610409","0.610409","0.610409"
